param,WH Dim,id Dim,cv(WH),cv,cv_ppt,diff,INFO:
0.09999999999999998,2.0,6.0,1.4249999998728513,8.549999999237109,11.199999577457968,2.649999578220859,nothing
0.09999999999999998,2.0,7.0,1.4249999998728513,9.97499999910996,13.066668972314698,3.0916689732047384,nothing
0.09999999999999998,2.0,8.0,1.4249999998728513,11.39999999898281,14.933333333925056,3.5333333349422453,nothing
0.09999999999999998,3.0,2.0,1.4249999998728513,2.8499999997457026,3.1285714283623527,0.2785714286166501,nothing
0.09999999999999998,3.0,3.0,1.4249999998728513,4.274999999618554,4.859999999324727,0.5849999997061728,nothing
0.09999999999999998,3.0,4.0,1.4249999998728513,5.699999999491405,6.479999828647193,0.7799998291557877,nothing
0.09999999999999998,3.0,5.0,1.4249999998728513,7.124999999364256,8.099999644629007,0.9749996452647505,nothing
0.09999999999999998,3.0,6.0,1.4249999998728513,8.549999999237109,9.719999998857874,1.1699999996207655,nothing
0.09999999999999998,3.0,7.0,1.4249999998728513,9.97499999910996,11.33999999976292,1.3650000006529606,nothing
0.09999999999999998,3.0,8.0,1.4249999998728513,11.39999999898281,12.959999999827792,1.5600000008449815,nothing
0.09999999999999998,4.0,2.0,1.4249999998728513,2.8499999997457026,2.9440000321459507,0.09400003240024812,nothing
0.09999999999999998,4.0,3.0,1.4249999998728513,4.274999999618554,4.6628571609046086,0.3878571612860542,nothing
0.09999999999999998,4.0,4.0,1.4249999998728513,5.699999999491405,6.399999999584723,0.7000000000933175,nothing
0.09999999999999998,4.0,5.0,1.4249999998728513,7.124999999364256,8.000000000158652,0.8750000007943957,nothing
0.09999999999999998,4.0,6.0,1.4249999998728513,8.549999999237109,9.59999999941495,1.0500000001778407,nothing
0.09999999999999998,4.0,7.0,1.4249999998728513,9.97499999910996,11.199999998464664,1.2249999993547043,nothing
0.09999999999999998,4.0,8.0,1.4249999998728513,11.39999999898281,12.800000000299956,1.4000000013171459,nothing
0.09999999999999998,5.0,2.0,1.4249999998728513,2.8499999997457026,2.8461538463131375,-0.0038461534325651137,nothing
0.09999999999999998,5.0,3.0,1.4249999998728513,4.274999999618554,4.5555555416772755,0.28055554205872113,nothing
0.09999999999999998,5.0,4.0,1.4249999998728513,5.699999999491405,6.289855060368277,0.5898550608768716,nothing
0.09999999999999998,5.0,5.0,1.4249999998728513,7.124999999364256,8.035714284484415,0.9107142851201591,nothing
0.09999999999999998,5.0,6.0,1.4249999998728513,8.549999999237109,9.64285632542634,1.0928563261892315,nothing
0.09999999999999998,5.0,7.0,1.4249999998728513,9.97499999910996,11.249999999759682,1.2750000006497224,nothing
0.09999999999999998,5.0,8.0,1.4249999998728513,11.39999999898281,12.857142900516227,1.457142901533416,nothing
0.09999999999999998,6.0,2.0,1.4249999998728513,2.8499999997457026,2.7857142854954575,-0.0642857142502451,nothing
0.09999999999999998,6.0,3.0,1.4249999998728513,4.274999999618554,4.48831168944103,0.21331168982247561,nothing
0.09999999999999998,6.0,4.0,1.4249999998728513,5.699999999491405,6.220408163589445,0.5204081640980398,nothing
0.09999999999999998,6.0,5.0,1.4249999998728513,7.124999999364256,7.966386561816838,0.8413865624525823,nothing
0.09999999999999998,6.0,6.0,1.4249999998728513,8.549999999237109,9.720000001267906,1.1700000020307968,nothing
0.09999999999999998,6.0,7.0,1.4249999998728513,9.97499999910996,11.33999999926574,1.3650000001557796,nothing
0.09999999999999998,6.0,8.0,1.4249999998728513,11.39999999898281,12.959999996633886,1.5599999976510759,nothing
0.09999999999999998,7.0,2.0,1.4249999998728513,2.8499999997457026,2.7447368429308896,-0.10526315681481302,nothing
0.09999999999999998,7.0,3.0,1.4249999998728513,4.274999999618554,4.442307692335543,0.16730769271698875,nothing
0.09999999999999998,7.0,4.0,1.4249999998728513,5.699999999491405,6.172727273139707,0.47272727364830214,nothing
0.09999999999999998,7.0,5.0,1.4249999998728513,7.124999999364256,7.918750000530819,0.793750001166563,nothing
0.09999999999999998,7.0,6.0,1.4249999998728513,8.549999999237109,9.673404247992782,1.1234042487556728,nothing
0.09999999999999998,7.0,7.0,1.4249999998728513,9.97499999910996,11.433333332439979,1.4583333333300192,nothing
0.09999999999999998,7.0,8.0,1.4249999998728513,11.39999999898281,13.066666668224634,1.666666669241824,nothing
0.09999999999999998,8.0,2.0,1.4249999998728513,2.8499999997457026,2.715151514815475,-0.13484848493022783,nothing
0.09999999999999998,8.0,3.0,1.4249999998728513,4.274999999618554,4.408888889834369,0.13388889021581463,nothing
0.09999999999999998,8.0,4.0,1.4249999998728513,5.699999999491405,6.138011696283984,0.4380116967925787,nothing
0.09999999999999998,8.0,5.0,1.4249999998728513,7.124999999364256,7.884057970784186,0.7590579714199297,nothing
0.09999999999999998,8.0,6.0,1.4249999998728513,8.549999999237109,9.63950617216515,1.0895061729280417,nothing
0.09999999999999998,8.0,7.0,1.4249999998728513,9.97499999910996,11.400716831733742,1.4257168326237828,nothing
0.09999999999999998,8.0,8.0,1.4249999998728513,11.39999999898281,13.165714283002872,1.7657142840200617,nothing
0.19999999999999996,2.0,2.0,1.3499999989433555,2.699999997886711,3.46666668255743,0.7666666846707191,nothing
0.19999999999999996,2.0,3.0,1.3499999989433555,4.049999996830067,5.200000400819734,1.150000403989667,nothing
0.19999999999999996,2.0,4.0,1.3499999989433555,5.399999995773422,6.933333333760476,1.5333333379870542,nothing
0.19999999999999996,2.0,5.0,1.3499999989433555,6.749999994716777,8.666666723630408,1.916666728913631,nothing
0.19999999999999996,2.0,6.0,1.3499999989433555,8.099999993660134,10.399999999286063,2.300000005625929,nothing
0.19999999999999996,2.0,7.0,1.3499999989433555,9.44999999260349,12.133334438065823,2.683334445462334,nothing
0.19999999999999996,2.0,8.0,1.3499999989433555,10.799999991546844,13.866666666218473,3.0666666746716285,nothing
0.19999999999999996,3.0,2.0,1.3499999989433555,2.699999997886711,2.8285714287502928,0.1285714308635817,nothing
0.19999999999999996,3.0,3.0,1.3499999989433555,4.049999996830067,4.319999746658486,0.26999974982841923,nothing
0.19999999999999996,3.0,4.0,1.3499999989433555,5.399999995773422,5.76000000453739,0.36000000876396765,nothing
0.19999999999999996,3.0,5.0,1.3499999989433555,6.749999994716777,7.200000000939741,0.45000000622296366,nothing
0.19999999999999996,3.0,6.0,1.3499999989433555,8.099999993660134,8.640000000122651,0.5400000064625168,nothing
0.19999999999999996,3.0,7.0,1.3499999989433555,9.44999999260349,10.080000001016534,0.6300000084130453,nothing
0.19999999999999996,3.0,8.0,1.3499999989433555,10.799999991546844,11.519999999987416,0.7200000084405715,nothing
0.19999999999999996,4.0,2.0,1.3499999989433555,2.699999997886711,2.688000000367529,-0.011999997519182237,nothing
0.19999999999999996,4.0,3.0,1.3499999989433555,4.049999996830067,4.182857108335601,0.13285711150553414,nothing
0.19999999999999996,4.0,4.0,1.3499999989433555,5.399999995773422,5.688888889026402,0.28888889325298006,nothing
0.19999999999999996,4.0,5.0,1.3499999989433555,6.749999994716777,7.111111111613024,0.36111111689624664,nothing
0.19999999999999996,4.0,6.0,1.3499999989433555,8.099999993660134,8.533333332877925,0.43333333921779094,nothing
0.19999999999999996,4.0,7.0,1.3499999989433555,9.44999999260349,9.955555556294604,0.5055555636911144,nothing
0.19999999999999996,4.0,8.0,1.3499999989433555,10.799999991546844,11.377777778226228,0.5777777866793841,nothing
0.19999999999999996,5.0,2.0,1.3499999989433555,2.699999997886711,2.6153846150504116,-0.08461538283629944,nothing
0.19999999999999996,5.0,3.0,1.3499999989433555,4.049999996830067,4.11111108762942,0.061111090799353285,nothing
0.19999999999999996,5.0,4.0,1.3499999989433555,5.399999995773422,5.623188405299261,0.22318840952583852,nothing
0.19999999999999996,5.0,5.0,1.3499999989433555,6.749999994716777,7.142857141706006,0.392857146989229,nothing
0.19999999999999996,5.0,6.0,1.3499999989433555,8.099999993660134,8.571428570914426,0.4714285772542919,nothing
0.19999999999999996,5.0,7.0,1.3499999989433555,9.44999999260349,10.000000001494026,0.550000008890537,nothing
0.19999999999999996,5.0,8.0,1.3499999989433555,10.799999991546844,11.428571429628832,0.6285714380819876,nothing
0.19999999999999996,6.0,2.0,1.3499999989433555,2.699999997886711,2.571428572911296,-0.1285714249754153,nothing
0.19999999999999996,6.0,3.0,1.3499999989433555,4.049999996830067,4.0675324672981485,0.017532470468081485,nothing
0.19999999999999996,6.0,4.0,1.3499999989433555,5.399999995773422,5.583673470601808,0.18367347482838614,nothing
0.19999999999999996,6.0,5.0,1.3499999989433555,6.749999994716777,7.109243697460045,0.35924370274326733,nothing
0.19999999999999996,6.0,6.0,1.3499999989433555,8.099999993660134,8.640000000011515,0.5400000063513808,nothing
0.19999999999999996,6.0,7.0,1.3499999989433555,9.44999999260349,10.079999999163485,0.630000006559996,nothing
0.19999999999999996,6.0,8.0,1.3499999989433555,10.799999991546844,11.520000000410175,0.7200000088633303,nothing
0.19999999999999996,7.0,2.0,1.3499999989433555,2.699999997886711,2.5421052636113957,-0.15789473427531542,nothing
0.19999999999999996,7.0,3.0,1.3499999989433555,4.049999996830067,4.038461538664522,-0.011538458165545329,nothing
0.19999999999999996,7.0,4.0,1.3499999989433555,5.399999995773422,5.5575757489807,0.15757575320727746,nothing
0.19999999999999996,7.0,5.0,1.3499999989433555,6.749999994716777,7.087500000853628,0.3375000061368505,nothing
0.19999999999999996,7.0,6.0,1.3499999989433555,8.099999993660134,8.623404402886315,0.5234044092261811,nothing
0.19999999999999996,7.0,7.0,1.3499999989433555,9.44999999260349,10.162962960657003,0.7129629680535139,nothing
0.19999999999999996,7.0,8.0,1.3499999989433555,10.799999991546844,11.614814822435216,0.8148148308883716,nothing
0.19999999999999996,8.0,2.0,1.3499999989433555,2.699999997886711,2.521212121319056,-0.17878787656765516,nothing
0.19999999999999996,8.0,3.0,1.3499999989433555,4.049999996830067,4.017777769470337,-0.03222222735973013,nothing
0.19999999999999996,8.0,4.0,1.3499999989433555,5.399999995773422,5.539181286098744,0.13918129032532178,nothing
0.19999999999999996,8.0,5.0,1.3499999989433555,6.749999994716777,7.072462093339499,0.32246209862272135,nothing
0.19999999999999996,8.0,6.0,1.3499999989433555,8.099999993660134,8.612345612806207,0.5123456191460729,nothing
0.19999999999999996,8.0,7.0,1.3499999989433555,9.44999999260349,10.15627220158806,0.7062722089845703,nothing
0.19999999999999996,8.0,8.0,1.3499999989433555,10.799999991546844,11.702857142898042,0.9028571513511974,nothing
0.30000000000000004,2.0,2.0,1.2750000005696762,2.5500000011393524,3.2000000002517157,0.6499999991123633,nothing
0.30000000000000004,2.0,3.0,1.2750000005696762,3.8250000017090287,4.800000000159649,0.9749999984506204,nothing
0.30000000000000004,2.0,4.0,1.2750000005696762,5.100000002278705,6.399999999914233,1.2999999976355285,nothing
0.30000000000000004,2.0,5.0,1.2750000005696762,6.375000002848381,8.000000000624505,1.6249999977761238,nothing
0.30000000000000004,2.0,6.0,1.2750000005696762,7.650000003418057,9.59999999852596,1.949999995107902,nothing
0.30000000000000004,2.0,7.0,1.2750000005696762,8.925000003987734,11.199999999921857,2.274999995934124,nothing
0.30000000000000004,2.0,8.0,1.2750000005696762,10.20000000455741,12.799999999069138,2.5999999945117285,nothing
0.30000000000000004,3.0,2.0,1.2750000005696762,2.5500000011393524,2.549999999901828,-1.237524305253146e-9,nothing
0.30000000000000004,3.0,3.0,1.2750000005696762,3.8250000017090287,3.8250000001166407,-1.5923879992385537e-9,nothing
0.30000000000000004,3.0,4.0,1.2750000005696762,5.100000002278705,5.099999999393386,-2.885318650669433e-9,nothing
0.30000000000000004,3.0,5.0,1.2750000005696762,6.375000002848381,6.37499999918486,-3.663521042085449e-9,nothing
0.30000000000000004,3.0,6.0,1.2750000005696762,7.650000003418057,7.650000225905538,2.2248748088316006e-7,nothing
0.30000000000000004,3.0,7.0,1.2750000005696762,8.925000003987734,8.924999999474004,-4.513729834343394e-9,nothing
0.30000000000000004,3.0,8.0,1.2750000005696762,10.20000000455741,10.199999998887513,-5.669896552262799e-9,nothing
0.30000000000000004,4.0,2.0,1.2750000005696762,2.5500000011393524,2.4319999826127554,-0.11800001852659703,nothing
0.30000000000000004,4.0,3.0,1.2750000005696762,3.8250000017090287,3.702857389560865,-0.12214261214816347,nothing
0.30000000000000004,4.0,4.0,1.2750000005696762,5.100000002278705,4.977777777410154,-0.12222222486855117,nothing
0.30000000000000004,4.0,5.0,1.2750000005696762,6.375000002848381,6.222222220677071,-0.15277778217131033,nothing
0.30000000000000004,4.0,6.0,1.2750000005696762,7.650000003418057,7.466666665518307,-0.18333333789975015,nothing
0.30000000000000004,4.0,7.0,1.2750000005696762,8.925000003987734,8.711111125815101,-0.21388887817263225,nothing
0.30000000000000004,4.0,8.0,1.2750000005696762,10.20000000455741,9.955555511492857,-0.2444444930645524,nothing
0.30000000000000004,5.0,2.0,1.2750000005696762,2.5500000011393524,2.3846154078707014,-0.16538459326865107,nothing
0.30000000000000004,5.0,3.0,1.2750000005696762,3.8250000017090287,3.6666666036139555,-0.15833339809507319,nothing
0.30000000000000004,5.0,4.0,1.2750000005696762,5.100000002278705,4.956521733851563,-0.14347826842714184,nothing
0.30000000000000004,5.0,5.0,1.2750000005696762,6.375000002848381,6.249999999048812,-0.12500000379956866,nothing
0.30000000000000004,5.0,6.0,1.2750000005696762,7.650000003418057,7.49999999997632,-0.15000000344173703,nothing
0.30000000000000004,5.0,7.0,1.2750000005696762,8.925000003987734,8.74999999596008,-0.17500000802765392,nothing
0.30000000000000004,5.0,8.0,1.2750000005696762,10.20000000455741,10.000000000575247,-0.20000000398216322,nothing
0.30000000000000004,6.0,2.0,1.2750000005696762,2.5500000011393524,2.3571428627354503,-0.19285713840390217,nothing
0.30000000000000004,6.0,3.0,1.2750000005696762,3.8250000017090287,3.6467532463531374,-0.1782467553558913,nothing
0.30000000000000004,6.0,4.0,1.2750000005696762,5.100000002278705,4.946938775042668,-0.1530612272360372,nothing
0.30000000000000004,6.0,5.0,1.2750000005696762,6.375000002848381,6.2520991772062455,-0.12290082564213556,nothing
0.30000000000000004,6.0,6.0,1.2750000005696762,7.650000003418057,7.5599999160953475,-0.09000008732270981,nothing
0.30000000000000004,6.0,7.0,1.2750000005696762,8.925000003987734,8.819999952244796,-0.10500005174293747,nothing
0.30000000000000004,6.0,8.0,1.2750000005696762,10.20000000455741,10.079999998090612,-0.12000000646679787,nothing
0.30000000000000004,7.0,2.0,1.2750000005696762,2.5500000011393524,2.3394736817487782,-0.2105263193905742,nothing
0.30000000000000004,7.0,3.0,1.2750000005696762,3.8250000017090287,3.634615531848269,-0.19038446986075952,nothing
0.30000000000000004,7.0,4.0,1.2750000005696762,5.100000002278705,4.94242439746828,-0.15757560481042443,nothing
0.30000000000000004,7.0,5.0,1.2750000005696762,6.375000002848381,6.256249999477035,-0.11875000337134622,nothing
0.30000000000000004,7.0,6.0,1.2750000005696762,7.650000003418057,7.5734053880072425,-0.0765946154108148,nothing
0.30000000000000004,7.0,7.0,1.2750000005696762,8.925000003987734,8.892592592755896,-0.0324074112318371,nothing
0.30000000000000004,7.0,8.0,1.2750000005696762,10.20000000455741,10.162962962643821,-0.03703704191358881,nothing
0.30000000000000004,8.0,2.0,1.2750000005696762,2.5500000011393524,2.3272727271979576,-0.2227272739413948,nothing
0.30000000000000004,8.0,3.0,1.2750000005696762,3.8250000017090287,3.6266666721021568,-0.1983333296068719,nothing
0.30000000000000004,8.0,4.0,1.2750000005696762,5.100000002278705,4.940350921004758,-0.1596490812739466,nothing
0.30000000000000004,8.0,5.0,1.2750000005696762,6.375000002848381,6.260869458051302,-0.11413054479707885,nothing
0.30000000000000004,8.0,6.0,1.2750000005696762,7.650000003418057,7.585185184511879,-0.06481481890617857,nothing
0.30000000000000004,8.0,7.0,1.2750000005696762,8.925000003987734,8.911827956449699,-0.013172047538034803,nothing
0.30000000000000004,8.0,8.0,1.2750000005696762,10.20000000455741,10.239999998957506,0.039999994400096384,nothing
0.4,2.0,2.0,1.1999999170990223,2.3999998341980446,2.933333332906124,0.5333334987080796,nothing
0.4,2.0,3.0,1.1999999170990223,3.5999997512970667,4.399999999032037,0.8000002477349701,nothing
0.4,2.0,4.0,1.1999999170990223,4.799999668396089,5.866666667656484,1.066666999260395,nothing
0.4,2.0,5.0,1.1999999170990223,5.999999585495112,7.333333334384039,1.3333337488889274,nothing
0.4,2.0,6.0,1.1999999170990223,7.1999995025941335,8.799999999855741,1.6000004972616075,nothing
0.4,2.0,7.0,1.1999999170990223,8.399999419693156,10.266666664620693,1.8666672449275374,nothing
0.4,2.0,8.0,1.1999999170990223,9.599999336792179,11.733333334210316,2.133333997418138,nothing
0.4,3.0,2.0,1.1999999170990223,2.3999998341980446,2.4000000003197233,1.6612167863527816e-7,nothing
0.4,3.0,3.0,1.1999999170990223,3.5999997512970667,3.599999998206936,2.4690986943909365e-7,nothing
0.4,3.0,4.0,1.1999999170990223,4.799999668396089,4.799999999984829,3.3158873957717105e-7,nothing
0.4,3.0,5.0,1.1999999170990223,5.999999585495112,5.999999999368957,4.138738454173563e-7,nothing
0.4,3.0,6.0,1.1999999170990223,7.1999995025941335,7.200000000279889,4.976857557181802e-7,nothing
0.4,3.0,7.0,1.1999999170990223,8.399999419693156,8.400000000187083,5.804939267051168e-7,nothing
0.4,3.0,8.0,1.1999999170990223,9.599999336792179,9.59999999827157,6.614793921499995e-7,nothing
0.4,4.0,2.0,1.1999999170990223,2.3999998341980446,2.2400000001134877,-0.15999983408455698,nothing
0.4,4.0,3.0,1.1999999170990223,3.5999997512970667,3.3600000002217856,-0.23999975107528115,nothing
0.4,4.0,4.0,1.1999999170990223,4.799999668396089,4.479999999827511,-0.3199996685685784,nothing
0.4,4.0,5.0,1.1999999170990223,5.999999585495112,5.600000000526533,-0.3999995849685787,nothing
0.4,4.0,6.0,1.1999999170990223,7.1999995025941335,6.7199999994033615,-0.479999503190772,nothing
0.4,4.0,7.0,1.1999999170990223,8.399999419693156,7.839999999278909,-0.5599994204142469,nothing
0.4,4.0,8.0,1.1999999170990223,9.599999336792179,8.95999999917521,-0.6399993376169686,nothing
0.4,5.0,2.0,1.1999999170990223,2.3999998341980446,2.1666666668153605,-0.23333316738268417,nothing
0.4,5.0,3.0,1.1999999170990223,3.5999997512970667,3.2499999999390408,-0.34999975135802597,nothing
0.4,5.0,4.0,1.1999999170990223,4.799999668396089,4.333333333218556,-0.46666633517753286,nothing
0.4,5.0,5.0,1.1999999170990223,5.999999585495112,5.416666667478231,-0.5833329180168807,nothing
0.4,5.0,6.0,1.1999999170990223,7.1999995025941335,6.499999999873458,-0.6999995027206758,nothing
0.4,5.0,7.0,1.1999999170990223,8.399999419693156,7.583333334089886,-0.8166660856032699,nothing
0.4,5.0,8.0,1.1999999170990223,9.599999336792179,8.666667483591565,-0.9333318532006132,nothing
0.4,6.0,2.0,1.1999999170990223,2.3999998341980446,2.142857142554578,-0.2571426916434665,nothing
0.4,6.0,3.0,1.1999999170990223,3.5999997512970667,3.2259740260138443,-0.3740257252832224,nothing
0.4,6.0,4.0,1.1999999170990223,4.799999668396089,4.310204188518389,-0.4897954798777002,nothing
0.4,6.0,5.0,1.1999999170990223,5.999999585495112,5.394957983078964,-0.605041602416148,nothing
0.4,6.0,6.0,1.1999999170990223,7.1999995025941335,6.480000000097983,-0.7199995024961501,nothing
0.4,6.0,7.0,1.1999999170990223,8.399999419693156,7.5600000256380016,-0.8399993940551544,nothing
0.4,6.0,8.0,1.1999999170990223,9.599999336792179,8.639999999373746,-0.9599993374184326,nothing
0.4,7.0,2.0,1.1999999170990223,2.3999998341980446,2.1368421048897304,-0.26315772930831427,nothing
0.4,7.0,3.0,1.1999999170990223,3.5999997512970667,3.2307693928274506,-0.36923035846961616,nothing
0.4,7.0,4.0,1.1999999170990223,4.799999668396089,4.327272738882291,-0.47272692951379813,nothing
0.4,7.0,5.0,1.1999999170990223,5.999999585495112,5.425000002202592,-0.5749995832925201,nothing
0.4,7.0,6.0,1.1999999170990223,7.1999995025941335,6.523404255175979,-0.6765952474181542,nothing
0.4,7.0,7.0,1.1999999170990223,8.399999419693156,7.622222255786623,-0.7777771639065332,nothing
0.4,7.0,8.0,1.1999999170990223,9.599999336792179,8.711111111346723,-0.8888882254454558,nothing
0.4,8.0,2.0,1.1999999170990223,2.3999998341980446,2.133333330002577,-0.26666650419546745,nothing
0.4,8.0,3.0,1.1999999170990223,3.5999997512970667,3.235555555374951,-0.36444419592211563,nothing
0.4,8.0,4.0,1.1999999170990223,4.799999668396089,4.34151990121963,-0.4584797671764589,nothing
0.4,8.0,5.0,1.1999999170990223,5.999999585495112,5.449275365785249,-0.5507242197098625,nothing
0.4,8.0,6.0,1.1999999170990223,7.1999995025941335,6.5580246937201325,-0.6419748088740009,nothing
0.4,8.0,7.0,1.1999999170990223,8.399999419693156,7.667383504275785,-0.7326159154173713,nothing
0.4,8.0,8.0,1.1999999170990223,9.599999336792179,8.777142723135835,-0.8228566136563433,nothing
0.5,2.0,2.0,1.1250000001507727,2.2500000003015455,2.6666666669428962,0.41666666664135077,nothing
0.5,2.0,3.0,1.1250000001507727,3.375000000452318,4.000000075434769,0.6250000749824505,nothing
0.5,2.0,4.0,1.1250000001507727,4.500000000603091,5.33333333504108,0.833333334437989,nothing
0.5,2.0,5.0,1.1250000001507727,5.625000000753864,6.666666674214793,1.041666673460929,nothing
0.5,2.0,6.0,1.1250000001507727,6.750000000904636,8.00000000058879,1.249999999684153,nothing
0.5,2.0,7.0,1.1250000001507727,7.875000001055409,9.333333333627866,1.4583333325724572,nothing
0.5,2.0,8.0,1.1250000001507727,9.000000001206182,10.666666664532835,1.6666666633266534,nothing
0.5,3.0,2.0,1.1250000001507727,2.2500000003015455,2.250000000609999,3.084537070208171e-10,nothing
0.5,3.0,3.0,1.1250000001507727,3.375000000452318,3.3749999999666143,-4.857039215266923e-10,nothing
0.5,3.0,4.0,1.1250000001507727,4.500000000603091,4.499999999789849,-8.13241918251606e-10,nothing
0.5,3.0,5.0,1.1250000001507727,5.625000000753864,5.6250000005074545,-2.4640911533424514e-10,nothing
0.5,3.0,6.0,1.1250000001507727,6.750000000904636,6.7500000001941665,-7.104699051296848e-10,nothing
0.5,3.0,7.0,1.1250000001507727,7.875000001055409,7.8749999995104325,-1.5449765911057511e-9,nothing
